year,batch,category,school_code,school_name,major_code,major_name,subject_requirement,level,study_years,plan_count,annual_fee
2022,常规批第2次,普通类,A440,滨州医学院,1G,预防医学（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,5,1,
2022,常规批第2次,普通类,A441,山东中医药大学,0L,护理学（退档后缺额计划）（不招色盲、色弱考生）,不限,,4,1,
2022,常规批第2次,普通类,A441,山东中医药大学,1M,生物医学工程（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,4,1,
2022,常规批第2次,普通类,A441,山东中医药大学,02,药学(地方专项计划)（要求考生高考成绩不低于普通类一段线437分）（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,4,1,
2022,常规批第2次,普通类,A443,济宁医学院,04,信息管理与信息系统（退档后缺额计划）,物理,,4,1,4900
2022,常规批第2次,普通类,A443,济宁医学院,0K,护理学（退档后缺额计划）（不招色盲、色弱考生）,不限,,4,2,6200
2022,常规批第2次,普通类,A485,郑州航空工业管理学院,08,金融学类（金融学、金融工程、金融科技）（新增计划）（要求考生高考成绩不低于494分）,不限,,4,3,4400
2022,常规批第2次,普通类,A485,郑州航空工业管理学院,14,安全工程（新增计划）（要求考生高考成绩不低于491分）,物理,,4,4,5000
2022,常规批第2次,普通类,A485,郑州航空工业管理学院,33,飞行器质量与可靠性（新增计划）（要求考生高考成绩不低于495分）,物理,,4,2,5000
2022,常规批第2次,普通类,A624,中国民用航空飞行学院,0G,"交通运输(空中交通管制、飞行签派、航行情报)（原则上只招男生,不建议女生报考，报考该专业考生身体基本要求：肝功正常，每眼裸眼视力不低于4.0,矫正远视力不低于4.8且镜片度数不大于500度。无色盲色弱，无显斜视，无语言、发音或听力障碍，无精神疾病病史等。）（退档后缺额计划）",物理或化学,,4,1,4920
2022,常规批第2次,普通类,A749,宁夏大学,41,动物科学(卓越农林人才计划)（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,4,1,4800
2022,常规批第2次,普通类,A757,塔里木大学,07,园林（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,4,1,3000
2022,常规批第2次,普通类,B417,北京联合大学,1Y,旅游管理(博雅实验班)（外语成绩须达到110分（含）以上，数学成绩须达到100分（含）以上）,不限,,4,2,4200
2022,常规批第2次,普通类,B653,南阳理工学院,27,生物工程（退档后缺额计划）（不招色盲、色弱考生）,物理或化学或生物,,4,1,5000
2022,常规批第2次,普通类,B800,汉口学院,0H,数字媒体技术（新增计划）（要求考生高考成绩不低于466分）,物理,,4,1,25500
2022,常规批第2次,普通类,C308,海口经济学院,4D,市场营销(创意产业管理)（新增计划）（要求考生高考成绩不低于459分）,不限,,4,5,35900
2022,常规批第2次,普通类,C308,海口经济学院,4F,会展经济与管理(数字会展)（新增计划）（要求考生高考成绩不低于459分）,不限,,4,5,36900
2022,常规批第2次,普通类,D899,北京中医药大学东方学院,13,护理学（退档后缺额计划）（不招色盲、色弱考生）,不限,,4,1,19500
2022,常规批第2次,普通类,E039,四川大学锦江学院,0Y,数字媒体技术（新增计划）（要求考生高考成绩不低于468分）,物理,,4,1,17000
2022,常规批第2次,普通类,E043,四川文化艺术学院,49,数据科学与大数据技术（新增计划）（要求考生高考成绩不低于458分）,物理,,4,3,19000
2022,常规批第2次,普通类,E043,四川文化艺术学院,50,历史建筑保护工程（新增计划）（要求考生高考成绩不低于468分）,物理或历史,,4,2,19000
2022,常规批第2次,普通类,F409,深圳北理莫斯科大学,0C,数学与应用数学(中外合作办学)（1.须达到特殊类型招生控制线。2.入学后符合学校招生章程要求的学生可参加学校测试，如通过则同时注册莫斯科大学学籍，毕业符合要求颁发莫斯科大学学位证书；如不参加或未通过，注册深圳北理莫斯科大学学籍，毕业达到要求颁发深圳北理莫斯科大学学历学位证书。）（新增计划）（要求考生高考成绩不低于549分）,物理,,4,2,40000
2022,常规批第2次,普通类,F409,深圳北理莫斯科大学,0E,生物科学(中外合作办学)（1.须达到特殊类型招生控制线。2.入学后符合学校招生章程要求的学生可参加学校测试，该专业学籍注册及学历学位授予详见学校招生章程。3.色盲色弱者慎重报考。）（新增计划）（要求考生高考成绩不低于537分）,物理或化学或生物,,4,4,40000
2022,常规批第2次,普通类,F409,深圳北理莫斯科大学,0G,材料科学与工程(中外合作办学)（1.须达到特殊类型招生控制线。2.入学后符合学校招生章程要求的学生可参加学校测试，如通过则同时注册莫斯科大学学籍，毕业符合要求颁发莫斯科大学学位证书；如不参加或未通过，注册深圳北理莫斯科大学学籍，毕业达到要求颁发深圳北理莫斯科大学学历学位证书。）（新增计划）（要求考生高考成绩不低于536分）,物理,,4,2,40000
2022,常规批第2次,普通类,F409,深圳北理莫斯科大学,0J,电子与计算机工程(中外合作办学)（1.须达到特殊类型招生控制线。2.该专业仅注册深圳北理莫斯科大学学籍，毕业达到要求，颁发深圳北理莫斯科大学学历学位证书。3.单色识别不全者慎重报考。）（新增计划）（要求考生高考成绩不低于538分）,物理,,4,2,40000
2022,常规批第2次,普通类,Y001,山东大学,X1,临床医学(非西藏生源定向西藏就业)（毕业后到西藏工作不少于5年；不招收色弱、色盲考生）,物理和化学和生物,,5,2,7500
2022,常规批第2次,普通类,Y001,山东大学,X2,药学类(非西藏生源定向西藏就业)（(药学、临床药学(五年制))(毕业后到西藏工作不少于5年；不招收色弱、色盲考生)）,物理或化学或生物,,4,3,7000
2022,常规批第2次,普通类,Y001,山东大学,X3,管理科学与工程类(非西藏生源定向西藏就业)（(工程管理、供应链管理)(毕业后到西藏工作不少于5年；不招收单色识别不全考生)）,物理,,4,3,5800
2022,常规批第3次,普通类,A441,山东中医药大学,02,药学(地方专项计划)（退档后缺额计划）（要求考生高考成绩不低于普通类一段线437分）（不招色盲、色弱考生）,物理或化学或生物,,4,1,
2022,常规批第3次,普通类,A442,山东医学高等专科学校,0K,口腔医学,不限,,3,1,5400
2022,常规批第3次,普通类,A442,山东医学高等专科学校,1D,临床医学（济南校区）,不限,,3,1,5400
2022,常规批第3次,普通类,A442,山东医学高等专科学校,1E,临床医学,不限,,3,2,5400
2022,常规批第3次,普通类,A442,山东医学高等专科学校,1Z,口腔医学（济南校区）,不限,,3,3,5400
2022,常规批第3次,普通类,A442,山东医学高等专科学校,09,临床医学(省属公费医学生，面向德州市就业),不限,,3,1,
2022,常规批第3次,普通类,A444,菏泽医学专科学校,06,眼视光技术,不限,,3,1,
2022,常规批第3次,普通类,A444,菏泽医学专科学校,0Y,护理,不限,,3,1,
2022,常规批第3次,普通类,A832,山东商业职业技术学院,0E,旅游管理（高职院校专项计划）,不限,,3,2,5280
2022,常规批第3次,普通类,A832,山东商业职业技术学院,0F,冷链物流技术与管理（高职院校专项计划）,不限,,3,6,5000
2022,常规批第3次,普通类,A832,山东商业职业技术学院,0H,智慧健康养老服务与管理（高职院校专项计划）,不限,,3,4,4800
2022,常规批第3次,普通类,A832,山东商业职业技术学院,0U,中小企业创业与经营（高职院校专项计划）,不限,,3,8,4800
2022,常规批第3次,普通类,A832,山东商业职业技术学院,1L,网络营销与直播电商（高职院校专项计划）,不限,,3,3,4800
2022,常规批第3次,普通类,A851,上海东海职业技术学院,05,现代物流管理,不限,,3,1,18000
2022,常规批第3次,普通类,A851,上海东海职业技术学院,12,集成电路技术,不限,,3,4,18000
2022,常规批第3次,普通类,A851,上海东海职业技术学院,16,空中乘务（须面试合格方可报考，详见官方网站）,不限,,3,10,18000
2022,常规批第3次,普通类,A851,上海东海职业技术学院,17,民航运输服务,不限,,3,21,18000
2022,常规批第3次,普通类,A852,上海工商职业技术学院,08,计算机网络技术,不限,,3,3,18000
2022,常规批第3次,普通类,A852,上海工商职业技术学院,19,酒店管理与数字化运营,不限,,3,3,18000
2022,常规批第3次,普通类,A852,上海工商职业技术学院,20,空中乘务,不限,,3,18,18000
2022,常规批第3次,普通类,A852,上海工商职业技术学院,22,宝玉石鉴定与加工,不限,,3,3,18000
2022,常规批第3次,普通类,A868,青岛滨海学院,05,人力资源管理,不限,,3,695,9800
2022,常规批第3次,普通类,A868,青岛滨海学院,08,电子商务,不限,,3,700,11000
2022,常规批第3次,普通类,A868,青岛滨海学院,0K,机电一体化技术,不限,,3,533,9800
2022,常规批第3次,普通类,A868,青岛滨海学院,12,大数据技术,不限,,3,18,11000
2022,常规批第3次,普通类,B032,天津市职业大学,59,空中乘务（须参加我校组织的专业测试，面试测试成绩合格且符合我校报考条件方可报考；海河园校区就读。）,不限,,3,11,8000
2022,常规批第3次,普通类,B417,北京联合大学,1Y,旅游管理(博雅实验班)（外语成绩须达到110分（含）以上，数学成绩须达到100分（含）以上）,不限,,4,2,4200
2022,常规批第3次,普通类,B841,民办四川天一学院,03,医学检验技术,不限,,3,1,13200
2022,常规批第3次,普通类,B841,民办四川天一学院,05,口腔医学技术,不限,,3,1,13200
2022,常规批第3次,普通类,B841,民办四川天一学院,12,环境艺术设计,不限,,3,1,14400
2022,常规批第3次,普通类,B841,民办四川天一学院,30,空中乘务,不限,,3,5,10800
2022,常规批第3次,普通类,C054,九州职业技术学院,4Q,婴幼儿托育服务与管理,不限,,3,2,11800
2022,常规批第3次,普通类,C054,九州职业技术学院,4V,民航安全技术管理,不限,,3,1,13000
2022,常规批第3次,普通类,C054,九州职业技术学院,4W,飞机机电设备维修,不限,,3,7,13000
2022,常规批第3次,普通类,C062,日照职业技术学院,1T,电子商务(高职院校专项计划),不限,,3,8,5200
2022,常规批第3次,普通类,C062,日照职业技术学院,1W,云计算技术应用(高职院校专项计划),不限,,3,7,5500
2022,常规批第3次,普通类,C062,日照职业技术学院,23,统计与会计核算(高职院校专项计划),不限,,3,3,5200
2022,常规批第3次,普通类,C062,日照职业技术学院,27,食品检验检测技术(高职院校专项计划),不限,,3,1,5500
2022,常规批第3次,普通类,C062,日照职业技术学院,28,工程测量技术(高职院校专项计划),不限,,3,6,5500
2022,常规批第3次,普通类,C078,硅湖职业技术学院,10,机电一体化技术,不限,,3,3,13000
2022,常规批第3次,普通类,C078,硅湖职业技术学院,13,新能源汽车技术,不限,,3,1,13000
2022,常规批第3次,普通类,C078,硅湖职业技术学院,18,计算机应用技术,不限,,3,2,13000
2022,常规批第3次,普通类,C078,硅湖职业技术学院,23,婴幼儿托育服务与管理,不限,,3,4,13000
2022,常规批第3次,普通类,C324,青岛职业技术学院,09,分析检验技术（高职院校专项计划）,不限,,3,3,5500
2022,常规批第3次,普通类,C324,青岛职业技术学院,0C,机电一体化技术（高职院校专项计划）,不限,,3,5,5500
2022,常规批第3次,普通类,C324,青岛职业技术学院,0D,旅游管理（高职院校专项计划）,不限,,3,5,5280
2022,常规批第3次,普通类,C324,青岛职业技术学院,0E,现代物流管理（高职院校专项计划）,不限,,3,3,5280
2022,常规批第3次,普通类,C324,青岛职业技术学院,0T,休闲服务与管理（高职院校专项计划）,不限,,3,5,5280
2022,常规批第3次,普通类,C324,青岛职业技术学院,1H,酒店管理与数字化运营（高职院校专项计划）,不限,,3,3,5280
2022,常规批第3次,普通类,C324,青岛职业技术学院,1L,软件技术（高职院校专项计划）,不限,,3,3,5500
2022,常规批第3次,普通类,C326,威海职业学院,02,烹饪工艺与营养（高职院校专项计划）,不限,,3,3,4800
2022,常规批第3次,普通类,C326,威海职业学院,07,数字媒体艺术设计（高职院校专项计划）,不限,,3,9,5500
2022,常规批第3次,普通类,C326,威海职业学院,08,药品生物技术（高职院校专项计划）,不限,,3,6,5000
2022,常规批第3次,普通类,C326,威海职业学院,0F,电子商务（高职院校专项计划）,不限,,3,5,4800
2022,常规批第3次,普通类,C326,威海职业学院,0U,商务英语（高职院校专项计划，外语语种为英语）,不限,,3,3,4800
2022,常规批第3次,普通类,C326,威海职业学院,14,工程造价（高职院校专项计划）,不限,,3,6,5000
2022,常规批第3次,普通类,C326,威海职业学院,1N,机械设计与制造（高职院校专项计划）,物理,,3,8,5000
2022,常规批第3次,普通类,C326,威海职业学院,1X,机电一体化技术（高职院校专项计划）,不限,,3,8,5000
2022,常规批第3次,普通类,C326,威海职业学院,1Y,旅游管理（高职院校专项计划）,不限,,3,3,4800
2022,常规批第3次,普通类,C326,威海职业学院,21,统计与会计核算（高职院校专项计划）,不限,,3,7,4800
2022,常规批第3次,普通类,C326,威海职业学院,2A,计算机应用技术（高职院校专项计划）,不限,,3,6,5000
2022,常规批第3次,普通类,C326,威海职业学院,2G,市场营销（高职院校专项计划）,不限,,3,3,4800
2022,常规批第3次,普通类,C328,山东职业学院,0B,信息安全技术应用（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C328,山东职业学院,0D,电子信息工程技术（高职院校专项计划）,不限,,3,1,
2022,常规批第3次,普通类,C328,山东职业学院,11,现代物流管理（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C328,山东职业学院,12,计算机网络技术（高职院校专项计划）,不限,,3,4,
2022,常规批第3次,普通类,C328,山东职业学院,13,机械制造及自动化（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C328,山东职业学院,14,建筑工程技术（高职院校专项计划）,不限,,3,5,
2022,常规批第3次,普通类,C328,山东职业学院,17,智能控制技术（高职院校专项计划）,不限,,3,2,
2022,常规批第3次,普通类,C328,山东职业学院,1A,药品质量与安全（高职院校专项计划）,不限,,3,1,
2022,常规批第3次,普通类,C328,山东职业学院,1C,港口机械与智能控制（高职院校专项计划）,不限,,3,4,
2022,常规批第3次,普通类,C328,山东职业学院,1D,人工智能技术应用（高职院校专项计划）,不限,,3,2,
2022,常规批第3次,普通类,C328,山东职业学院,1H,工业互联网应用（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C328,山东职业学院,1K,建筑室内设计（高职院校专项计划）,不限,,3,1,
2022,常规批第3次,普通类,C328,山东职业学院,1P,智能建造技术（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C328,山东职业学院,1X,港口与航运管理（高职院校专项计划）,不限,,3,3,
2022,常规批第3次,普通类,C332,烟台南山学院,05,工商企业管理,不限,,3,35,8800
2022,常规批第3次,普通类,C332,烟台南山学院,06,酒店管理与数字化运营,不限,,3,38,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0F,人力资源管理,不限,,3,13,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0H,材料成型及控制技术,不限,,3,68,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0M,市场营销,不限,,3,22,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0N,汽车制造与试验技术,不限,,3,33,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0S,高分子合成技术,不限,,3,79,8200
2022,常规批第3次,普通类,C332,烟台南山学院,0U,旅游管理,不限,,3,55,8200
2022,常规批第3次,普通类,C332,烟台南山学院,14,商务英语,不限,,3,28,8800
2022,常规批第3次,普通类,C332,烟台南山学院,16,空中乘务,不限,,3,19,9800
2022,常规批第3次,普通类,C332,烟台南山学院,17,商务日语,不限,,3,49,8200
2022,常规批第3次,普通类,C332,烟台南山学院,18,移动互联应用技术,不限,,3,13,8200
2022,常规批第3次,普通类,C332,烟台南山学院,1D,大数据技术,不限,,3,3,8200
2022,常规批第3次,普通类,C332,烟台南山学院,1G,软件技术,不限,,3,11,8800
2022,常规批第3次,普通类,C332,烟台南山学院,1J,大数据与财务管理,不限,,3,3,8800
2022,常规批第3次,普通类,C332,烟台南山学院,1S,智慧健康养老服务与管理,不限,,3,19,8200
2022,常规批第3次,普通类,C332,烟台南山学院,1V,金融服务与管理,不限,,3,83,8200
2022,常规批第3次,普通类,C332,烟台南山学院,22,智慧旅游技术应用,不限,,3,54,8200
2022,常规批第3次,普通类,C332,烟台南山学院,25,研学旅行管理与服务,不限,,3,49,8200
2022,常规批第3次,普通类,C332,烟台南山学院,2L,高分子材料智能制造技术,不限,,3,89,8200
2022,常规批第3次,普通类,C332,烟台南山学院,24,高分子合成技术(校企合作，与南山裕龙石化有限公司合作),不限,,3,27,8200
2022,常规批第3次,普通类,C335,济宁职业技术学院,1G,空中乘务(校企合作，与北京广慧金通教育科技公司合作)（面试合格方可报考）,不限,,3,17,8800
2022,常规批第3次,普通类,C391,潍坊职业学院,1Y,电子商务(中外合作办学),不限,,3,12,9800
2022,常规批第3次,普通类,C396,烟台职业学院,0M,工程造价（高职院校专项计划）,不限,,3,10,4800
2022,常规批第3次,普通类,C396,烟台职业学院,13,大数据与会计（高职院校专项计划）,不限,,3,9,4800
2022,常规批第3次,普通类,C396,烟台职业学院,1N,学前教育(师范类)（高职院校专项计划）,不限,,3,2,4800
2022,常规批第3次,普通类,C396,烟台职业学院,1V,新能源汽车技术（高职院校专项计划）,不限,,3,9,5000
2022,常规批第3次,普通类,C396,烟台职业学院,23,计算机应用技术（高职院校专项计划）,不限,,3,8,5000
2022,常规批第3次,普通类,C440,东营职业学院,1H,空中乘务（航空类专业，面试合格方可报考，另收技能培养费）,不限,,3,3,5200
2022,常规批第3次,普通类,C440,东营职业学院,3G,石油化工技术(中外合作办学)(与俄罗斯乌法国立石油技术大学合作),不限,,3,8,14800
2022,常规批第3次,普通类,C440,东营职业学院,02,机电一体化技术（高职院校专项计划）,不限,,3,7,5500
2022,常规批第3次,普通类,C440,东营职业学院,0E,大数据与会计（高职院校专项计划）,不限,,3,7,5200
2022,常规批第3次,普通类,C440,东营职业学院,0H,石油化工技术（高职院校专项计划）,不限,,3,8,5500
2022,常规批第3次,普通类,C440,东营职业学院,0Q,食品检验检测技术（高职院校专项计划）,不限,,3,7,5500
2022,常规批第3次,普通类,C440,东营职业学院,0W,应用化工技术（高职院校专项计划）,不限,,3,8,5500
2022,常规批第3次,普通类,C440,东营职业学院,1F,现代物流管理（高职院校专项计划）,不限,,3,8,5200
2022,常规批第3次,普通类,C440,东营职业学院,1W,工程造价（高职院校专项计划）,不限,,3,8,5500
2022,常规批第3次,普通类,C440,东营职业学院,2T,电子商务（高职院校专项计划）,不限,,3,8,5200
2022,常规批第3次,普通类,C440,东营职业学院,34,计算机应用技术（高职院校专项计划）,不限,,3,6,5500
2022,常规批第3次,普通类,C440,东营职业学院,3E,建筑工程技术（高职院校专项计划）,不限,,3,7,5500
2022,常规批第3次,普通类,C564,北京北大方正软件职业技术学院,02,计算机网络技术（校企合作，与北京鸿腾智能科技有限公司，不另收取其他费用）,不限,,3,3,15800
2022,常规批第3次,普通类,C583,上海震旦职业学院,01,护理,不限,,3,4,21800
2022,常规批第3次,普通类,C583,上海震旦职业学院,02,药学,不限,,3,7,21800
2022,常规批第3次,普通类,C583,上海震旦职业学院,05,机电一体化技术,不限,,3,3,19800
2022,常规批第3次,普通类,C583,上海震旦职业学院,06,数字媒体技术,不限,,3,10,21800
2022,常规批第3次,普通类,C583,上海震旦职业学院,08,虚拟现实技术应用,不限,,3,3,21800
2022,常规批第3次,普通类,C583,上海震旦职业学院,12,大数据与会计,不限,,3,7,19800
2022,常规批第3次,普通类,C583,上海震旦职业学院,18,现代物流管理,不限,,3,2,19800
2022,常规批第3次,普通类,C583,上海震旦职业学院,20,学前教育,不限,,3,11,21800
2022,常规批第3次,普通类,C583,上海震旦职业学院,23,传播与策划,不限,,3,10,19800
2022,常规批第3次,普通类,C584,上海民远职业技术学院,04,智能医疗装备技术,不限,,3,2,18000
2022,常规批第3次,普通类,C584,上海民远职业技术学院,05,集装箱运输管理(集装箱多式联运实务方向),不限,,3,2,18000
2022,常规批第3次,普通类,C584,上海民远职业技术学院,13,应用韩语(国际导游方向)（外语语种为英语）,不限,,3,2,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,01,护理,不限,,3,1,21800
2022,常规批第3次,普通类,C586,上海思博职业技术学院,02,护理(涉外护理方向),不限,,3,2,21800
2022,常规批第3次,普通类,C586,上海思博职业技术学院,04,卫生信息管理(病案管理与医疗文秘方向),不限,,3,3,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,05,智慧健康养老服务与管理,不限,,3,6,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,06,电子商务,不限,,3,3,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,08,金融服务与管理,不限,,3,8,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,09,应用英语,不限,,3,3,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,11,跨境电子商务,不限,,3,5,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,12,大数据与财务管理,不限,,3,9,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,14,学前教育,不限,,3,13,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,22,数控技术(智能制造方向),不限,,3,3,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,23,计算机应用技术(VR虚拟现实方向),不限,,3,2,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,25,计算机网络技术,不限,,3,3,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,26,虚拟现实技术应用,不限,,3,4,18000
2022,常规批第3次,普通类,C586,上海思博职业技术学院,29,健身指导与管理,不限,,3,7,18000
2022,常规批第3次,普通类,C687,苏州托普信息职业技术学院,16,婴幼儿托育服务与管理（校企合作）,不限,,3,1,7000
2022,常规批第3次,普通类,C717,三亚城市职业学院,08,物联网应用技术,不限,,3,2,12800
2022,常规批第3次,普通类,C717,三亚城市职业学院,20,高速铁路客运服务,不限,,3,9,15800
2022,常规批第3次,普通类,C717,三亚城市职业学院,21,空中乘务,不限,,3,11,15800
2022,常规批第3次,普通类,C717,三亚城市职业学院,22,婴幼儿托育服务与管理,不限,,3,14,14900
2022,常规批第3次,普通类,C717,三亚城市职业学院,23,计算机应用技术,不限,,3,15,14900
2022,常规批第3次,普通类,C717,三亚城市职业学院,24,电子商务,不限,,3,9,14900
2022,常规批第3次,普通类,C717,三亚城市职业学院,25,音乐表演,不限,,3,12,16800
2022,常规批第3次,普通类,C717,三亚城市职业学院,26,播音与主持,不限,,3,4,16800
2022,常规批第3次,普通类,C754,重庆海联职业技术学院,06,智能网联汽车技术,不限,,3,3,9800
2022,常规批第3次,普通类,C754,重庆海联职业技术学院,07,飞机机电设备维修,物理或化学或生物,,3,2,11900
2022,常规批第3次,普通类,C754,重庆海联职业技术学院,16,定制旅行管理与服务,不限,,3,4,8800
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,09,汽车制造与试验技术,不限,,3,1,9000
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,0K,空中乘务,不限,,3,2,10000
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,0S,云计算技术应用,不限,,3,1,10000
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,0Z,婴幼儿托育服务与管理,不限,,3,4,10000
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,15,电子商务,不限,,3,1,10000
2022,常规批第3次,普通类,C783,石家庄城市经济职业学院,19,人力资源管理,不限,,3,3,10000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,01,学前教育,不限,,3,2,18000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,02,建筑设计,不限,,3,1,18000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,06,建筑智能化工程技术,不限,,3,3,15000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,14,工商企业管理,不限,,3,4,15000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,16,计算机网络技术,不限,,3,3,15000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,17,软件技术,不限,,3,1,15000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,18,智能网联汽车技术,不限,,3,4,15000
2022,常规批第3次,普通类,C798,上海济光职业技术学院,21,护理,不限,,3,2,18000
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,01,应用英语,不限,,3,15,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,07,应用德语,不限,,3,2,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,09,应用西班牙语,不限,,3,5,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,11,应用俄语(对外市场商务方向),不限,,3,1,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,13,国际商务,不限,,3,3,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,15,酒店管理与数字化运营,不限,,3,1,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,16,空中乘务,不限,,3,4,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,17,学前教育,不限,,3,6,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,19,新闻采编与制作,不限,,3,7,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,20,影视编导,不限,,3,2,21800
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,21,数控技术,不限,,3,2,20000
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,22,机电一体化技术(智能设备维护与保养),不限,,3,3,20000
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,23,大数据技术,不限,,3,1,20000
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,32,会展策划与管理(中外合作办学)(中澳合作),不限,,3,7,28000
2022,常规批第3次,普通类,C800,上海工商外国语职业学院,33,大数据技术(中外合作办学)(大数据分析中美合作),不限,,3,5,28000
2022,常规批第3次,普通类,C818,滨州职业学院,06,园林技术（高职院校专项计划）,不限,,3,2,5500
