year,score,total_count,total_cumulative,physics_count,physics_cumulative,chemistry_count,chemistry_cumulative,biology_count,biology_cumulative,politics_count,politics_cumulative,history_count,history_cumulative,geography_count,geography_cumulative
2025,605,702,21660,517,17469,513,17438,411,15198,214,4814,191,4362,260,5699
2025,604,683,22343,492,17961,489,17927,399,15597,219,5033,195,4557,255,5954
2025,603,667,23010,465,18426,466,18393,387,15984,220,5253,208,4765,255,6209
2025,602,653,23663,460,18886,462,18855,380,16364,215,5468,193,4958,249,6458
2025,601,700,24363,493,19379,493,19348,407,16771,227,5695,205,5163,275,6733
2025,600,698,25061,479,19858,479,19827,373,17144,245,5940,228,5391,290,7023
2025,599,726,25787,491,20349,490,20317,392,17536,266,6206,238,5629,301,7324
2025,598,705,26492,505,20854,504,20821,384,17920,235,6441,204,5833,283,7607
2025,597,737,27229,496,21350,495,21316,394,18314,285,6726,240,6073,301,7908
2025,596,748,27977,529,21879,528,21844,432,18746,249,6975,223,6296,283,8191
2025,595,727,28704,521,22400,517,22361,425,19171,239,7214,208,6504,271,8462
2025,594,845,29549,570,22970,566,22927,455,19626,309,7523,288,6792,347,8809
2025,593,846,30395,578,23548,576,23503,469,20095,313,7836,267,7059,335,9144
2025,592,878,31273,601,24149,595,24098,477,20572,303,8139,276,7335,382,9526
2025,591,850,32123,571,24720,560,24658,449,21021,303,8442,288,7623,379,9905
2025,590,843,32966,567,25287,555,25213,459,21480,327,8769,286,7909,335,10240
2025,589,869,33835,605,25892,601,25814,464,21944,305,9074,268,8177,364,10604
2025,588,881,34716,597,26489,587,26401,492,22436,301,9375,286,8463,380,10984
2025,587,919,35635,630,27119,621,27022,504,22940,349,9724,295,8758,358,11342
2025,586,875,36510,584,27703,575,27597,469,23409,322,10046,294,9052,381,11723
2025,585,989,37499,658,28361,650,28247,526,23935,375,10421,334,9386,424,12147
2025,584,978,38477,635,28996,628,28875,493,24428,389,10810,343,9729,446,12593
2025,583,1016,39493,671,29667,663,29538,545,24973,372,11182,344,10073,453,13046
2025,582,1063,40556,686,30353,682,30220,547,25520,411,11593,380,10453,483,13529
2025,581,1015,41571,688,31041,688,30908,547,26067,337,11930,329,10782,456,13985
2025,580,1074,42645,717,31758,715,31623,561,26628,394,12324,362,11144,473,14458
2025,579,1063,43708,715,32473,705,32328,572,27200,374,12698,351,11495,472,14930
2025,578,1037,44745,678,33151,668,32996,527,27727,396,13094,363,11858,479,15409
2025,577,1094,45839,706,33857,693,33689,560,28287,453,13547,390,12248,480,15889
2025,576,1144,46983,714,34571,716,34405,579,28866,463,14010,421,12669,539,16428
2025,575,1212,48195,767,35338,760,35165,605,29471,495,14505,446,13115,563,16991
2025,574,1116,49311,711,36049,707,35872,570,30041,448,14953,399,13514,513,17504
2025,573,1204,50515,801,36850,794,36666,613,30654,459,15412,410,13924,535,18039
2025,572,1157,51672,743,37593,733,37399,621,31275,444,15856,416,14340,514,18553
2025,571,1227,52899,766,38359,758,38157,603,31878,514,16370,452,14792,588,19141
2025,570,1228,54127,771,39130,768,38925,621,32499,507,16877,449,15241,568,19709
2025,569,1215,55342,789,39919,777,39702,610,33109,465,17342,428,15669,576,20285
2025,568,1256,56598,770,40689,761,40463,567,33676,553,17895,486,16155,631,20916
2025,567,1264,57862,785,41474,777,41240,614,34290,527,18422,479,16634,610,21526
2025,566,1290,59152,825,42299,821,42061,646,34936,500,18922,465,17099,613,22139
2025,565,1285,60437,845,43144,826,42887,640,35576,513,19435,447,17546,584,22723
2025,564,1297,61734,833,43977,827,43714,625,36201,537,19972,465,18011,604,23327
2025,563,1372,63106,830,44807,822,44536,662,36863,601,20573,536,18547,665,23992
2025,562,1465,64571,908,45715,880,45416,721,37584,630,21203,555,19102,701,24693
2025,561,1408,65979,906,46621,905,46321,731,38315,543,21746,499,19601,640,25333
2025,560,1418,67397,897,47518,884,47205,691,39006,585,22331,519,20120,678,26011
2025,559,1496,68893,913,48431,897,48102,725,39731,651,22982,570,20690,732,26743
2025,558,1423,70316,872,49303,862,48964,672,40403,600,23582,555,21245,708,27451
2025,557,1545,71861,958,50261,937,49901,775,41178,645,24227,583,21828,737,28188
2025,556,1543,73404,981,51242,966,50867,799,41977,605,24832,561,22389,717,28905
2025,555,1504,74908,897,52139,889,51756,679,42656,664,25496,593,22982,790,29695
2025,554,1558,76466,990,53129,969,52725,730,43386,658,26154,562,23544,765,30460
2025,553,1608,78074,995,54124,981,53706,750,44136,669,26823,611,24155,818,31278
2025,552,1595,79669,929,55053,917,54623,718,44854,724,27547,663,24818,834,32112
2025,551,1562,81231,981,56034,971,55594,758,45612,660,28207,569,25387,747,32859
2025,550,1697,82928,1054,57088,1024,56618,767,46379,710,28917,647,26034,889,33748
2025,549,1670,84598,1043,58131,998,57616,737,47116,728,29645,630,26664,874,34622
2025,548,1653,86251,993,59124,965,58581,742,47858,737,30382,662,27326,860,35482
2025,547,1667,87918,1033,60157,991,59572,767,48625,717,31099,633,27959,860,36342
2025,546,1725,89643,1036,61193,1009,60581,773,49398,779,31878,675,28634,903,37245
2025,545,1771,91414,1098,62291,1068,61649,803,50201,784,32662,664,29298,896,38141
2025,544,1839,93253,1100,63391,1074,62723,869,51070,828,33490,719,30017,927,39068
2025,543,1728,94981,1047,64438,1038,63761,804,51874,734,34224,673,30690,888,39956
2025,542,1829,96810,1119,65557,1097,64858,880,52754,778,35002,715,31405,898,40854
2025,541,1811,98621,1130,66687,1105,65963,866,53620,746,35748,676,32081,910,41764
2025,540,1829,100450,1065,67752,1043,67006,825,54445,834,36582,748,32829,972,42736
2025,539,1826,102276,1112,68864,1084,68090,817,55262,817,37399,710,33539,938,43674
2025,538,1878,104154,1101,69965,1072,69162,816,56078,873,38272,776,34315,996,44670
2025,537,1923,106077,1149,71114,1101,70263,874,56952,870,39142,770,35085,1005,45675
2025,536,1861,107938,1115,72229,1096,71359,845,57797,809,39951,721,35806,997,46672
2025,535,1876,109814,1089,73318,1069,72428,827,58624,860,40811,772,36578,1011,47683
2025,534,1870,111684,1089,74407,1050,73478,824,59448,863,41674,773,37351,1011,48694
2025,533,1956,113640,1133,75540,1108,74586,857,60305,885,42559,816,38167,1069,49763
2025,532,2001,115641,1171,76711,1141,75727,871,61176,910,43469,824,38991,1086,50849
2025,531,2048,117689,1232,77943,1205,76932,886,62062,920,44389,796,39787,1105,51954
2025,530,2092,119781,1201,79144,1180,78112,892,62954,976,45365,874,40661,1153,53107
2025,529,1990,121771,1166,80310,1133,79245,867,63821,892,46257,811,41472,1101,54208
2025,528,2073,123844,1235,81545,1188,80433,896,64717,927,47184,839,42311,1134,55342
2025,527,2175,126019,1278,82823,1253,81686,952,65669,979,48163,874,43185,1189,56531
2025,526,2069,128088,1184,84007,1132,82818,917,66586,937,49100,874,44059,1163,57694
2025,525,2166,130254,1279,85286,1249,84067,954,67540,978,50078,876,44935,1162,58856
2025,524,2136,132390,1245,86531,1208,85275,949,68489,976,51054,875,45810,1155,60011
2025,523,2206,134596,1270,87801,1204,86479,914,69403,1016,52070,941,46751,1273,61284
2025,522,2122,136718,1228,89029,1210,87689,939,70342,979,53049,861,47612,1149,62433
2025,521,2160,138878,1262,90291,1219,88908,928,71270,961,54010,899,48511,1211,63644
2025,520,2104,140982,1218,91509,1193,90101,879,72149,991,55001,859,49370,1172,64816
2025,519,2202,143184,1271,92780,1231,91332,971,73120,1013,56014,918,50288,1202,66018
2025,518,2150,145334,1264,94044,1228,92560,937,74057,963,56977,868,51156,1190,67208
2025,517,2251,147585,1301,95345,1271,93831,973,75030,1027,58004,926,52082,1255,68463
2025,516,2361,149946,1339,96684,1311,95142,1008,76038,1102,59106,1009,53091,1314,69777
2025,515,2260,152206,1318,98002,1265,96407,962,77000,1024,60130,915,54006,1296,71073
2025,514,2243,154449,1245,99247,1205,97612,949,77949,1052,61182,973,54979,1305,72378
2025,513,2368,156817,1329,100576,1276,98888,993,78942,1115,62297,1027,56006,1364,73742
2025,512,2251,159068,1277,101853,1216,100104,974,79916,1062,63359,958,56964,1266,75008
2025,511,2266,161334,1286,103139,1228,101332,970,80886,1045,64404,967,57931,1302,76310
2025,510,2303,163637,1333,104472,1293,102625,987,81873,1046,65450,937,58868,1313,77623
2025,509,2329,165966,1347,105819,1288,103913,964,82837,1082,66532,962,59830,1344,78967
2025,508,2283,168249,1299,107118,1261,105174,930,83767,1088,67620,962,60792,1309,80276
2025,507,2359,170608,1332,108450,1289,106463,975,84742,1131,68751,1003,61795,1347,81623
2025,506,2415,173023,1334,109784,1284,107747,982,85724,1170,69921,1054,62849,1421,83044
2025,505,2426,175449,1364,111148,1326,109073,988,86712,1170,71091,1039,63888,1391,84435
2025,504,2295,177744,1325,112473,1278,110351,951,87663,1069,72160,949,64837,1313,85748
2025,503,2402,180146,1347,113820,1304,111655,1033,88696,1122,73282,1027,65864,1373,87121
2025,502,2456,182602,1415,115235,1370,113025,1023,89719,1112,74394,1019,66883,1429,88550
2025,501,2338,184940,1300,116535,1273,114298,998,90717,1107,75501,1003,67886,1333,89883
2025,500,2370,187310,1343,117878,1295,115593,971,91688,1096,76597,1004,68890,1401,91284
2025,499,2447,189757,1335,119213,1269,116862,983,92671,1205,77802,1076,69966,1473,92757
2025,498,2390,192147,1367,120580,1319,118181,1006,93677,1129,78931,1006,70972,1343,94100
2025,497,2458,194605,1361,121941,1306,119487,1067,94744,1163,80094,1054,72026,1423,95523
2025,496,2398,197003,1361,123302,1315,120802,1008,95752,1112,81206,1007,73033,1391,96914
2025,495,2419,199422,1358,124660,1308,122110,1023,96775,1146,82352,1036,74069,1386,98300
2025,494,2369,201791,1347,126007,1294,123404,991,97766,1082,83434,1012,75081,1381,99681
2025,493,2599,204390,1462,127469,1404,124808,1094,98860,1232,84666,1107,76188,1498,101179
2025,492,2455,206845,1356,128825,1313,126121,1026,99886,1147,85813,1079,77267,1444,102623
2025,491,2435,209280,1378,130203,1305,127426,1047,100933,1125,86938,1041,78308,1409,104032
2025,490,2466,211746,1365,131568,1320,128746,1026,101959,1166,88104,1059,79367,1462,105494
2025,489,2411,214157,1365,132933,1300,130046,964,102923,1139,89243,1026,80393,1439,106933
2025,488,2575,216732,1459,134392,1378,131424,1076,103999,1211,90454,1104,81497,1497,108430
2025,487,2481,219213,1380,135772,1344,132768,1010,105009,1150,91604,1059,82556,1500,109930
2025,486,2525,221738,1392,137164,1338,134106,1022,106031,1231,92835,1104,83660,1488,111418
2025,485,2477,224215,1354,138518,1317,135423,982,107013,1181,94016,1102,84762,1495,112913
2025,484,2429,226644,1351,139869,1301,136724,1006,108019,1159,95175,1048,85810,1422,114335
2025,483,2527,229171,1426,141295,1368,138092,1011,109030,1191,96366,1088,86898,1497,115832
2025,482,2487,231658,1345,142640,1292,139384,1056,110086,1196,97562,1114,88012,1458,117290
2025,481,2572,234230,1424,144064,1359,140743,1034,111120,1196,98758,1129,89141,1574,118864
2025,480,2546,236776,1404,145468,1353,142096,1028,112148,1201,99959,1132,90273,1520,120384
2025,479,2502,239278,1368,146836,1311,143407,998,113146,1190,101149,1111,91384,1528,121912
2025,478,2536,241814,1384,148220,1314,144721,1036,114182,1238,102387,1114,92498,1522,123434
2025,477,2531,244345,1402,149622,1343,146064,1024,115206,1191,103578,1097,93595,1536,124970
2025,476,2438,246783,1364,150986,1295,147359,957,116163,1168,104746,1057,94652,1473,126443
2025,475,2502,249285,1316,152302,1248,148607,1003,117166,1225,105971,1148,95800,1566,128009
2025,474,2509,251794,1386,153688,1324,149931,1002,118168,1181,107152,1080,96880,1554,129563
2025,473,2592,254386,1424,155112,1348,151279,1078,119246,1245,108397,1130,98010,1551,131114
2025,472,2512,256898,1351,156463,1284,152563,987,120233,1249,109646,1129,99139,1536,132650
2025,471,2520,259418,1350,157813,1295,153858,990,121223,1237,110883,1149,100288,1539,134189
2025,470,2559,261977,1417,159230,1356,155214,1039,122262,1170,112053,1111,101399,1584,135773
2025,469,2488,264465,1331,160561,1266,156480,1002,123264,1205,113258,1132,102531,1528,137301
2025,468,2573,267038,1394,161955,1317,157797,1067,124331,1220,114478,1148,103679,1573,138874
2025,467,2618,269656,1380,163335,1316,159113,1029,125360,1267,115745,1220,104899,1642,140516
2025,466,2507,272163,1342,164677,1273,160386,986,126346,1209,116954,1146,106045,1565,142081
2025,465,2514,274677,1368,166045,1306,161692,991,127337,1177,118131,1125,107170,1575,143656
2025,464,2536,277213,1363,167408,1294,162986,1027,128364,1208,119339,1155,108325,1561,145217
2025,463,2666,279879,1411,168819,1345,164331,990,129354,1295,120634,1239,109564,1718,146935
2025,462,2488,282367,1344,170163,1262,165593,1042,130396,1180,121814,1126,110690,1510,148445
2025,461,2570,284937,1367,171530,1319,166912,986,131382,1221,123035,1179,111869,1638,150083
2025,460,2484,287421,1271,172801,1222,168134,984,132366,1250,124285,1173,113042,1552,151635
2025,459,2463,289884,1260,174061,1215,169349,942,133308,1236,125521,1181,114223,1555,153190
2025,458,2507,292391,1304,175365,1237,170586,1001,134309,1239,126760,1186,115409,1554,154744
2025,457,2449,294840,1269,176634,1224,171810,991,135300,1195,127955,1144,116553,1524,156268
2025,456,2490,297330,1270,177904,1198,173008,926,136226,1272,129227,1201,117754,1603,157871
2025,455,2445,299775,1263,179167,1205,174213,936,137162,1191,130418,1150,118904,1590,159461
2025,454,2455,302230,1275,180442,1209,175422,935,138097,1221,131639,1163,120067,1562,161023
2025,453,2506,304736,1223,181665,1170,176592,949,139046,1302,132941,1241,121308,1633,162656
2025,452,2425,307161,1239,182904,1192,177784,926,139972,1204,134145,1161,122469,1553,164209
2025,451,2469,309630,1267,184171,1223,179007,940,140912,1233,135378,1176,123645,1568,165777
2025,450,2425,312055,1221,185392,1181,180188,931,141843,1225,136603,1172,124817,1545,167322
2025,449,2376,314431,1156,186548,1083,181271,916,142759,1223,137826,1188,126005,1562,168884
2025,448,2423,316854,1250,187798,1181,182452,932,143691,1194,139020,1155,127160,1557,170441
2025,447,2449,319303,1228,189026,1174,183626,956,144647,1222,140242,1202,128362,1565,172006
2025,446,2414,321717,1163,190189,1110,184736,903,145550,1301,141543,1224,129586,1541,173547
2025,445,2440,324157,1259,191448,1185,185921,926,146476,1184,142727,1165,130751,1601,175148
2025,444,2387,326544,1156,192604,1087,187008,884,147360,1235,143962,1209,131960,1590,176738
2025,443,2356,328900,1157,193761,1086,188094,897,148257,1183,145145,1173,133133,1572,178310
2025,442,2340,331240,1171,194932,1115,189209,890,149147,1194,146339,1155,134288,1495,179805
2025,441,2229,333469,1087,196019,1026,190235,849,149996,1170,147509,1122,135410,1433,181238
2025,440,2367,335836,1183,197202,1139,191374,917,150913,1190,148699,1148,136558,1524,182762
2025,439,2455,338291,1197,198399,1127,192501,880,151793,1271,149970,1243,137801,1647,184409
2025,438,2421,340712,1169,199568,1111,193612,879,152672,1259,151229,1223,139024,1622,186031
2025,437,2303,343015,1090,200658,1031,194643,867,153539,1193,152422,1182,140206,1546,187577
2025,436,2278,345293,1085,201743,1028,195671,858,154397,1202,153624,1160,141366,1501,189078
2025,435,2314,347607,1101,202844,1038,196709,873,155270,1193,154817,1188,142554,1549,190627
2025,434,2307,349914,1101,203945,1054,197763,872,156142,1193,156010,1179,143733,1522,192149
2025,433,2297,352211,1099,205044,1022,198785,874,157016,1187,157197,1178,144911,1531,193680
2025,432,2324,354535,1097,206141,1052,199837,887,157903,1225,158422,1194,146105,1517,195197
2025,431,2368,356903,1095,207236,1048,200885,892,158795,1229,159651,1238,147343,1602,196799
2025,430,2262,359165,1069,208305,1008,201893,845,159640,1171,160822,1171,148514,1522,198321
2025,429,2291,361456,1044,209349,987,202880,872,160512,1221,162043,1219,149733,1530,199851
2025,428,2271,363727,1047,210396,976,203856,857,161369,1196,163239,1197,150930,1540,201391
2025,427,2256,365983,1038,211434,1001,204857,812,162181,1155,164394,1195,152125,1567,202958
2025,426,2280,368263,1028,212462,971,205828,870,163051,1207,165601,1236,153361,1528,204486
2025,425,2312,370575,1031,213493,978,206806,815,163866,1240,166841,1269,154630,1603,206089
2025,424,2190,372765,994,214487,949,207755,807,164673,1161,168002,1164,155794,1495,207584
2025,423,2157,374922,990,215477,928,208683,804,165477,1138,169140,1149,156943,1462,209046
2025,422,2284,377206,1024,216501,990,209673,789,166266,1228,170368,1239,158182,1582,210628
2025,421,2275,379481,1034,217535,996,210669,838,167104,1177,171545,1202,159384,1578,212206
2025,420,2173,381654,959,218494,898,211567,764,167868,1181,172726,1198,160582,1519,213725
2025,419,2141,383795,914,219408,848,212415,768,168636,1197,173923,1214,161796,1482,215207
2025,418,2183,385978,945,220353,899,213314,792,169428,1184,175107,1228,163024,1501,216708
2025,417,2121,388099,920,221273,851,214165,760,170188,1159,176266,1188,164212,1485,218193
2025,416,2166,390265,930,222203,877,215042,780,170968,1184,177450,1203,165415,1524,219717
2025,415,2123,392388,886,223089,845,215887,750,171718,1211,178661,1217,166632,1460,221177
2025,414,2197,394585,939,224028,892,216779,765,172483,1203,179864,1252,167884,1540,222717
2025,413,2159,396744,900,224928,856,217635,799,173282,1213,181077,1219,169103,1490,224207
2025,412,2204,398948,918,225846,877,218512,772,174054,1233,182310,1256,170359,1556,225763
2025,411,2084,401032,881,226727,838,219350,731,174785,1147,183457,1178,171537,1477,227240
2025,410,2163,403195,879,227606,814,220164,776,175561,1219,184676,1269,172806,1532,228772
2025,409,2185,405380,897,228503,866,221030,785,176346,1211,185887,1254,174060,1542,230314
2025,408,2087,407467,887,229390,831,221861,726,177072,1151,187038,1186,175246,1480,231794
2025,407,2115,409582,844,230234,814,222675,748,177820,1219,188257,1236,176482,1484,233278
2025,406,2097,411679,852,231086,799,223474,743,178563,1176,189433,1226,177708,1495,234773
2025,405,2070,413749,869,231955,812,224286,740,179303,1166,190599,1182,178890,1441,236214
2025,404,2164,415913,865,232820,827,225113,768,180071,1203,191802,1255,180145,1574,237788
2025,403,2092,418005,829,233649,783,225896,708,180779,1202,193004,1242,181387,1512,239300
2025,402,2050,420055,829,234478,783,226679,696,181475,1173,194177,1207,182594,1462,240762
2025,401,2178,422233,867,235345,815,227494,725,182200,1240,195417,1288,183882,1599,242361
2025,400,2086,424319,765,236110,720,228214,739,182939,1235,196652,1274,185156,1525,243886
2025,399,2110,426429,851,236961,764,228978,736,183675,1172,197824,1263,186419,1544,245430
2025,398,1981,428410,780,237741,732,229710,682,184357,1120,198944,1185,187604,1444,246874
2025,397,2101,430511,826,238567,765,230475,766,185123,1187,200131,1249,188853,1510,248384
2025,396,2099,432610,796,239363,750,231225,690,185813,1238,201369,1285,190138,1538,249922
2025,395,2151,434761,780,240143,735,231960,743,186556,1273,202642,1350,191488,1572,251494
2025,394,2051,436812,747,240890,698,232658,692,187248,1239,203881,1287,192775,1490,252984
2025,393,2017,438829,730,241620,695,233353,700,187948,1192,205073,1245,194020,1489,254473
