year,round,major_code,major_name,school_code,school_name,plan_count,min_rank
2021,1,16,文科试验班类(通用类),A001,北京大学,22,162
2021,1,56,理科试验班类(理科基础类),A001,北京大学,44,102
2021,1,A4,社会科学试验班(管理学科类),A002,中国人民大学,9,1028
2021,1,A7,经济学类,A002,中国人民大学,9,633
2021,1,AA,新闻传播学类,A002,中国人民大学,9,873
2021,1,AC,工商管理类,A002,中国人民大学,11,885
2021,1,AE,金融学类,A002,中国人民大学,8,519
2021,1,AG,法学,A002,中国人民大学,7,595
2021,1,AJ,国际政治,A002,中国人民大学,7,1084
2021,1,AL,人力资源管理,A002,中国人民大学,6,930
2021,1,AN,理科试验班,A002,中国人民大学,17,793
2021,1,0N,理科试验班类(物理基础类),A003,清华大学,68,154
2021,1,0Q,文科试验班类(通用基础类),A003,清华大学,1,
2021,1,22,临床医学类(含医学、化生类等方向),A003,清华大学,5,70
2021,1,01,法学,A004,北京交通大学,4,8215
2021,1,02,外国语言文学类,A004,北京交通大学,5,9833
2021,1,03,新闻传播学类,A004,北京交通大学,4,8908
2021,1,04,经济管理试验班,A004,北京交通大学,12,8539
2021,1,05,电子信息类(通信与控制),A004,北京交通大学,17,6248
2021,1,06,计算机类,A004,北京交通大学,9,4930
2021,1,07,软件工程,A004,北京交通大学,6,5634
2021,1,12,电气工程及其自动化(新能源国际班),A004,北京交通大学,4,7724
2021,1,13,理科试验班类,A004,北京交通大学,9,7457
2021,1,14,建筑类,A004,北京交通大学,5,9940
2021,1,19,交通运输类,A004,北京交通大学,12,7961
2021,1,1B,土木类(智慧建造与智能工程),A004,北京交通大学,20,12735
2021,1,1D,机械类(智能制造与智能装备),A004,北京交通大学,16,9738
2021,1,1F,电气类,A004,北京交通大学,7,7908
2021,1,16,纳米材料与技术(中外合作办学),A004,北京交通大学,7,31857
2021,1,17,机械电子工程(中外合作办学),A004,北京交通大学,5,25042
2021,1,18,交通运输(中外合作办学),A004,北京交通大学,6,20246
2021,1,14,人工智能,A005,北京工业大学,2,12360
2021,1,23,机械类,A005,北京工业大学,4,13659
2021,1,25,材料类(实验班),A005,北京工业大学,4,16813
2021,1,26,土木类,A005,北京工业大学,4,15830
2021,1,30,建筑学,A005,北京工业大学,2,12775
2021,1,41,物联网工程(中外合作办学),A005,北京工业大学,5,33261
2021,1,42,软件工程(中外合作办学),A005,北京工业大学,6,29471
2021,1,43,电子信息工程(中外合作办学),A005,北京工业大学,4,30374
2021,1,01,工科试验班类(计算机拔尖计划),A006,北京航空航天大学,1,421
2021,1,04,工科试验班类(未来空天领军计划),A006,北京航空航天大学,4,688
2021,1,12,理科试验班类(中法工程师学院),A006,北京航空航天大学,7,1173
2021,1,14,工科试验班类(国际通用工程学院),A006,北京航空航天大学,4,962
2021,1,16,工科试验班类(医工交叉试验班),A006,北京航空航天大学,2,1119
2021,1,18,工科试验班类(航空H航天类),A006,北京航空航天大学,56,1372
2021,1,1B,工科试验班类(信息类),A006,北京航空航天大学,64,1059
2021,1,1D,理科试验班类,A006,北京航空航天大学,10,1117
2021,1,1G,社会科学试验班,A006,北京航空航天大学,11,2298
2021,1,01,工科试验班(徐特立英才班),A007,北京理工大学,20,1405
2021,1,02,工科试验班(未来技术学院),A007,北京理工大学,4,1129
2021,1,04,工科试验班(宇航与机电类),A007,北京理工大学,19,2144
2021,1,06,工科试验班(信息科学技术),A007,北京理工大学,50,1934
2021,1,07,工科试验班(电子信息实验班),A007,北京理工大学,42,2099
2021,1,09,工科试验班(智能制造与智能车辆精英班),A007,北京理工大学,9,2226
2021,1,01,理科试验班,A008,北京科技大学,6,6408
2021,1,02,工科试验班类,A008,北京科技大学,9,8685
2021,1,07,能源动力类,A008,北京科技大学,11,12675
2021,1,09,计算机类,A008,北京科技大学,8,6770
2021,1,10,通信工程,A008,北京科技大学,6,9938
2021,1,12,储能科学与工程,A008,北京科技大学,6,14161
2021,1,13,土木类,A008,北京科技大学,9,14928
2021,1,16,数学类,A008,北京科技大学,5,10279
2021,1,17,应用物理学,A008,北京科技大学,3,10982
2021,1,18,应用化学,A008,北京科技大学,5,13634
2021,1,19,生物技术,A008,北京科技大学,4,12792
2021,1,21,社会科学试验班,A008,北京科技大学,11,12293
2021,1,22,外国语言文学类,A008,北京科技大学,8,13775
2021,1,23,材料科学与工程,A008,北京科技大学,18,13542
2021,1,25,工商管理类,A008,北京科技大学,8,10858
2021,1,27,管理科学与工程类,A008,北京科技大学,5,10732
2021,1,2A,机械类,A008,北京科技大学,15,13105
2021,1,2C,自动化类,A008,北京科技大学,16,9892
2021,1,2E,冶金工程,A008,北京科技大学,8,16697
2021,1,2G,安全工程,A008,北京科技大学,2,12985
2021,1,2J,矿业类,A008,北京科技大学,7,19983
2021,1,01,经济与金融,A009,北方工业大学,1,21077
2021,1,03,法学,A009,北方工业大学,2,23634
2021,1,05,汉语言文学,A009,北方工业大学,2,25451
2021,1,06,英语,A009,北方工业大学,2,30815
2021,1,07,日语,A009,北方工业大学,1,25590
2021,1,08,广告学,A009,北方工业大学,2,32920
2021,1,09,信息与计算科学,A009,北方工业大学,2,31773
2021,1,0D,机械电子工程(智能制造与智能装备),A009,北方工业大学,4,32832
2021,1,0E,工业设计,A009,北方工业大学,2,32109
2021,1,0H,电气工程及其自动化,A009,北方工业大学,5,30017
2021,1,0K,通信工程,A009,北方工业大学,2,28547
2021,1,0M,人工智能,A009,北方工业大学,2,28430
2021,1,0P,计算机科学与技术,A009,北方工业大学,3,23676
2021,1,0Q,信息安全,A009,北方工业大学,2,30074
2021,1,0X,城市地下空间工程(智慧城市),A009,北方工业大学,2,37787
2021,1,0Y,智能建造,A009,北方工业大学,3,37043
2021,1,0Z,交通设备与控制工程(智能交通),A009,北方工业大学,3,35569
2021,1,10,建筑学,A009,北方工业大学,3,30897
2021,1,11,城乡规划,A009,北方工业大学,2,30977
2021,1,1N,机械设计制造及其自动化(创新实验班),A009,北方工业大学,3,28722
2021,1,1P,电子信息工程(理工科实验班),A009,北方工业大学,2,24719
2021,1,1R,计算机科学与技术(创新实验班),A009,北方工业大学,2,22574
2021,1,0T,数据科学与大数据技术(中外合作办学),A009,北方工业大学,3,48442
2021,1,0V,土木工程(中外合作办学),A009,北方工业大学,2,60875
2021,1,01,工科试验班(宏德书院),A010,北京化工大学,6,13822
2021,1,02,法学(卓越实验班),A010,北京化工大学,2,15039
2021,1,07,理科试验班(数学、物理电子与管理),A010,北京化工大学,14,16036
2021,1,09,英语,A010,北京化工大学,2,17939
2021,1,16,工科试验班(绿色化工与生物医药),A010,北京化工大学,26,19029
2021,1,18,工科试验班(先进材料与绿色化学),A010,北京化工大学,33,19813
2021,1,1A,自动化类(高端装备与智能制造),A010,北京化工大学,31,16461
2021,1,1C,计算机类,A010,北京化工大学,16,14562
2021,1,1E,工商管理类(新文科经管法),A010,北京化工大学,13,17869
2021,1,12,化工与制药类(中外合作办学)(中法精英工程教育试验班),A010,北京化工大学,8,38976
2021,1,13,生物工程(中外合作办学)(中美双学位、生物过程工程),A010,北京化工大学,5,39138
2021,1,14,机械设计制造及其自动化(中外合作办学)(中美双学位、机器人方向),A010,北京化工大学,6,35506
2021,1,15,工业设计(中外合作办学)(中意设计双学位),A010,北京化工大学,2,36204
2021,1,03,经济与贸易类,A011,北京工商大学,5,28920
2021,1,04,工商管理类,A011,北京工商大学,5,30907
2021,1,05,会计学(智能会计),A011,北京工商大学,5,25672
2021,1,0A,法学,A011,北京工商大学,6,28942
2021,1,0J,计算机类,A011,北京工商大学,5,30739
2021,1,0M,香料香精技术与工程,A011,北京工商大学,5,52867
2021,1,0N,材料类,A011,北京工商大学,5,42703
2021,1,0P,食品科学与工程类,A011,北京工商大学,5,42164
2021,1,0Q,应用化学(日化方向),A011,北京工商大学,5,39661
2021,1,0R,化学,A011,北京工商大学,5,42260
2021,1,0S,化妆品技术与工程,A011,北京工商大学,5,45352
2021,1,0U,生物工程,A011,北京工商大学,5,43020
2021,1,10,国际经济与贸易(数字贸易实验班),A011,北京工商大学,5,34072
2021,1,0X,食品科学与工程(中外合作办学),A011,北京工商大学,5,82978
2021,1,01,服装设计与工程,A012,北京服装学院,5,54897
2021,1,02,工业设计,A012,北京服装学院,1,44352
2021,1,03,高分子材料与工程,A012,北京服装学院,8,102031
2021,1,04,轻化工程,A012,北京服装学院,6,112242
2021,1,05,传播学,A012,北京服装学院,2,53626
2021,1,06,广告学,A012,北京服装学院,3,54958
2021,1,07,工商管理类,A012,北京服装学院,7,72389
2021,1,08,信息管理与信息系统,A012,北京服装学院,2,84901
2021,1,02,电子信息类,A013,北京邮电大学,12,3768
2021,1,05,网络空间安全(大类招生),A013,北京邮电大学,13,3127
2021,1,08,邮政管理(互联网与智慧物流),A013,北京邮电大学,3,5229
2021,1,0B,金融学类,A013,北京邮电大学,5,5141
2021,1,0D,理科试验班(信息科学),A013,北京邮电大学,7,4131
2021,1,0F,日语,A013,北京邮电大学,3,10771
2021,1,0H,智能交互设计,A013,北京邮电大学,3,3939
2021,1,0J,通信工程(大类招生),A013,北京邮电大学,20,3366
2021,1,0M,计算机类,A013,北京邮电大学,18,2360
2021,1,0Q,人工智能(大类招生),A013,北京邮电大学,17,3611
2021,1,0T,邮政工程(互联网与智慧物流),A013,北京邮电大学,5,5349
2021,1,0W,机械工程(机器人试验班),A013,北京邮电大学,3,4010
2021,1,0Y,工商管理类,A013,北京邮电大学,5,6144
2021,1,10,英语,A013,北京邮电大学,4,9403
2021,1,12,法学,A013,北京邮电大学,2,6947
2021,1,11,新闻传播学类,A015,北京印刷学院,3,41507
2021,1,12,机械类,A015,北京印刷学院,5,99242
2021,1,13,计算机类,A015,北京印刷学院,10,89776
2021,1,14,轻工类,A015,北京印刷学院,4,85564
2021,1,16,编辑出版学(韬奋实验班),A015,北京印刷学院,2,36076
2021,1,18,印刷工程(毕昇卓越班),A015,北京印刷学院,1,60853
2021,1,01,建筑学(实验班),A016,北京建筑大学,1,15734
2021,1,02,建筑类,A016,北京建筑大学,1,16549
2021,1,05,智能建造,A016,北京建筑大学,2,33457
2021,1,06,土木工程(实验班),A016,北京建筑大学,3,31389
2021,1,07,土木工程,A016,北京建筑大学,3,32206
2021,1,08,交通工程,A016,北京建筑大学,1,33634
2021,1,09,建筑环境与能源应用工程,A016,北京建筑大学,2,37782
2021,1,10,给排水科学与工程,A016,北京建筑大学,3,38185
2021,1,11,环境科学与工程类(环境类创新人才实验班),A016,北京建筑大学,1,33466
2021,1,13,自动化,A016,北京建筑大学,1,31643
2021,1,14,电气工程及其自动化,A016,北京建筑大学,1,26230
2021,1,15,建筑电气与智能化,A016,北京建筑大学,1,30185
2021,1,17,工程管理(实验班),A016,北京建筑大学,1,32342
2021,1,18,管理科学与工程类(项目管理与造价类),A016,北京建筑大学,2,33734
2021,1,24,测绘工程(智能导航实验班),A016,北京建筑大学,4,39517
2021,1,01,化学工程与工艺,A017,北京石油化工学院,11,95939
2021,1,02,制药工程,A017,北京石油化工学院,6,98929
2021,1,03,生物制药,A017,北京石油化工学院,4,93055
2021,1,04,机械工程,A017,北京石油化工学院,2,91303
2021,1,05,机械电子工程,A017,北京石油化工学院,2,89253
2021,1,06,环境工程,A017,北京石油化工学院,6,98604
2021,1,07,能源与动力工程,A017,北京石油化工学院,6,106855
2021,1,08,新能源科学与工程,A017,北京石油化工学院,2,88811
2021,1,09,机器人工程,A017,北京石油化工学院,2,69713
2021,1,10,电气工程及其自动化,A017,北京石油化工学院,3,79417
2021,1,11,计算机科学与技术,A017,北京石油化工学院,2,60304
2021,1,13,物联网工程,A017,北京石油化工学院,2,70286
2021,1,14,自动化,A017,北京石油化工学院,4,78208
2021,1,24,高分子材料与工程,A017,北京石油化工学院,6,102560
2021,1,26,安全工程(实验室管理),A017,北京石油化工学院,4,105260
2021,1,02,理科试验班(信息科学),A019,中国农业大学,2,4847
2021,1,03,农学,A019,中国农业大学,4,9157
2021,1,04,园艺,A019,中国农业大学,3,9743
2021,1,08,生物科学类,A019,中国农业大学,4,5142
2021,1,09,环境科学与工程类,A019,中国农业大学,4,8385
2021,1,14,食品科学与工程类,A019,中国农业大学,4,7252
2021,1,20,计算机类,A019,中国农业大学,3,5082
2021,1,24,工程力学,A019,中国农业大学,2,8440
2021,1,25,经济学类,A019,中国农业大学,4,6029
2021,1,27,法学,A019,中国农业大学,3,6962
2021,1,28,社会学类,A019,中国农业大学,2,8382
2021,1,29,英语,A019,中国农业大学,2,9256
2021,1,30,传播学,A019,中国农业大学,2,7435
2021,1,31,农村区域发展,A019,中国农业大学,2,8716
2021,1,32,地理科学类,A019,中国农业大学,4,9425
2021,1,36,水产养殖学,A019,中国农业大学,72,37391
2021,1,37,设施农业科学与工程,A019,中国农业大学,74,34010
2021,1,38,市场营销,A019,中国农业大学,109,32269
2021,1,39,公共事业管理,A019,中国农业大学,80,27867
2021,1,40,电子商务,A019,中国农业大学,90,33884
2021,1,41,葡萄与葡萄酒工程,A019,中国农业大学,60,37436
2021,1,42,理科试验班类(生命科学),A019,中国农业大学,2,4105
2021,1,43,植物保护,A019,中国农业大学,3,9562
2021,1,45,动物科学,A019,中国农业大学,3,9087
2021,1,47,动物医学类,A019,中国农业大学,3,7975
2021,1,49,农业工程类,A019,中国农业大学,3,9979
2021,1,4B,机械类,A019,中国农业大学,3,9475
2021,1,4D,电子信息类,A019,中国农业大学,4,6301
2021,1,4F,水利类,A019,中国农业大学,4,10769
2021,1,4H,化学类,A019,中国农业大学,4,9951
2021,1,4K,工商管理类,A019,中国农业大学,4,7914
2021,1,15,食品科学与工程(中外合作办学),A019,中国农业大学,5,21586
2021,1,16,食品质量与安全(中外合作办学),A019,中国农业大学,4,21092
2021,1,33,国际经济与贸易(中外合作办学),A019,中国农业大学,7,23002
2021,1,34,传播学(中外合作办学),A019,中国农业大学,3,21031
2021,1,35,农林经济管理(中外合作办学),A019,中国农业大学,5,24172
2021,1,01,生物工程,A020,北京农学院,2,78569
2021,1,02,应用化学,A020,北京农学院,3,94277
2021,1,06,园艺,A020,北京农学院,4,94982
2021,1,08,动物医学,A020,北京农学院,2,48271
2021,1,11,工商管理,A020,北京农学院,2,69483
2021,1,18,食品科学与工程,A020,北京农学院,4,92518
2021,1,19,食品质量与安全,A020,北京农学院,4,89952
2021,1,20,酿酒工程,A020,北京农学院,2,98043
2021,1,23,法学,A020,北京农学院,2,60991
2021,1,24,社会工作,A020,北京农学院,2,75170
2021,1,25,农村区域发展(规划),A020,北京农学院,2,78206
2021,1,26,会展经济与管理(策划与设计),A020,北京农学院,2,80699
2021,1,29,食品科学与工程(中外合作办学),A020,北京农学院,2,107502
2021,1,30,农业资源与环境(中外合作办学),A020,北京农学院,3,135979
2021,1,53,林学类,A022,北京林业大学,8,20660
2021,1,56,水土保持与荒漠化防治,A022,北京林业大学,5,24911
2021,1,59,自然地理与资源环境,A022,北京林业大学,3,17737
2021,1,5C,土木工程,A022,北京林业大学,4,22540
2021,1,5E,生物科学类,A022,北京林业大学,5,16882
2021,1,5G,食品科学与工程,A022,北京林业大学,5,20483
2021,1,5J,风景园林,A022,北京林业大学,6,12158
2021,1,5L,园林,A022,北京林业大学,8,18805
2021,1,5N,城乡规划,A022,北京林业大学,2,13320
2021,1,5Q,园艺(观赏园艺方向),A022,北京林业大学,3,20723
2021,1,5S,旅游管理,A022,北京林业大学,3,19068
2021,1,5U,统计学,A022,北京林业大学,2,14872
2021,1,5W,国际经济与贸易,A022,北京林业大学,4,16487
2021,1,5Y,金融学,A022,北京林业大学,4,14487
2021,1,60,工商管理类,A022,北京林业大学,10,17001
2021,1,62,信息管理与信息系统(管理信息方向),A022,北京林业大学,3,17960
2021,1,64,机械设计制造及其自动化,A022,北京林业大学,5,19676
2021,1,66,车辆工程,A022,北京林业大学,4,21396
2021,1,68,自动化,A022,北京林业大学,3,17315
2021,1,6A,电气工程及其自动化,A022,北京林业大学,4,16472
2021,1,6C,林业工程类,A022,北京林业大学,9,28326
2021,1,6F,包装工程,A022,北京林业大学,2,36160
2021,1,6H,法学,A022,北京林业大学,5,14325
2021,1,6K,应用心理学,A022,北京林业大学,2,15318
2021,1,6M,英语,A022,北京林业大学,3,16623
2021,1,6P,商务英语,A022,北京林业大学,2,16895
2021,1,6R,日语,A022,北京林业大学,3,21067
2021,1,6T,计算机类,A022,北京林业大学,8,15057
2021,1,6W,信息管理与信息系统,A022,北京林业大学,3,17979
2021,1,6Y,数学与应用数学,A022,北京林业大学,3,15276
2021,1,70,电子信息科学与技术,A022,北京林业大学,2,15290
2021,1,72,野生动物与自然保护区管理(森林康养方向),A022,北京林业大学,2,22307
2021,1,74,环境科学,A022,北京林业大学,2,19496
2021,1,76,环境工程,A022,北京林业大学,3,19005
2021,1,78,给排水科学与工程,A022,北京林业大学,3,25167
2021,1,7A,草业科学(草坪科学与管理方向),A022,北京林业大学,2,25941
2021,1,18,生物技术(中外合作办学),A022,北京林业大学,2,40441
2021,1,37,木材科学与工程(中外合作办学),A022,北京林业大学,3,48302
2021,1,02,护理学,A023,北京协和医学院,11,25934
2021,1,01,临床医学(5+3一体化),A025,首都医科大学,5,1542
2021,1,02,儿科学(5+3一体化),A025,首都医科大学,2,3215
2021,1,03,口腔医学(5+3一体化),A025,首都医科大学,1,1898
2021,1,04,临床医学,A025,首都医科大学,4,2377
2021,1,05,临床医学(阶平班),A025,首都医科大学,1,1736
2021,1,06,精神医学,A025,首都医科大学,3,7686
2021,1,09,口腔医学(阶平班),A025,首都医科大学,1,1672
2021,1,10,基础医学,A025,首都医科大学,2,11059
2021,1,12,预防医学,A025,首都医科大学,3,11799
2021,1,14,临床药学,A025,首都医科大学,2,10056
2021,1,16,生物医学工程,A025,首都医科大学,1,10276
2021,1,17,听力与言语康复学,A025,首都医科大学,2,30939
2021,1,18,康复治疗学(物理治疗),A025,首都医科大学,1,12542
2021,1,19,康复治疗学(作业治疗),A025,首都医科大学,1,15143
2021,1,22,护理学,A025,首都医科大学,3,21449
