year,round,major_code,major_name,school_code,school_name,plan_count,min_rank
2025,2,52,城乡规划,A019,中国农业大学,1,41446
2025,2,75,广播电视编导,A209,吉林艺术学院,2,164523
2025,2,76,戏剧影视文学,A209,吉林艺术学院,2,169985
2025,2,77,艺术管理,A209,吉林艺术学院,3,179738
2025,2,30,考古学,A212,黑龙江大学,1,49049
2025,2,0B,资源勘查工程(中外高水平大学学生交流计划),A405,东华理工大学,1,217479
2025,2,0Z,化学工程与工艺(中外高水平大学学生交流计划),A405,东华理工大学,2,289205
2025,2,E7,数学与应用数学(中外合作办学),A446,曲阜师范大学,5,271235
2025,2,33,材料类,A524,中南民族大学,1,60944
2025,2,8D,化学工程与工艺,A531,吉首大学,1,62062
2025,2,9A,康复治疗学(中澳学分互认联合培养项目),A600,广西中医药大学,2,255223
2025,2,51,思想政治教育(师范类),A603,南宁师范大学,1,57811
2025,2,13,工商管理,A671,贵州财经大学,1,90407
2025,2,29,化学(师范类),A681,云南师范大学,1,113848
2025,2,44,应用心理学,A681,云南师范大学,1,71549
2025,2,30,化学(中外合作办学),A736,西北师范大学,3,203213
2025,2,02,植物保护,A757,塔里木大学,1,175863
2025,2,20,水产养殖学,A757,塔里木大学,1,195042
2025,2,23,电子与计算机工程,A846,江西科技学院,1,271312
2025,2,21,数字经济,A868,青岛滨海学院,70,336204
2025,2,22,工程管理,A868,青岛滨海学院,31,341923
2025,2,23,工程造价,A868,青岛滨海学院,28,346352
2025,2,24,工业工程,A868,青岛滨海学院,27,340815
2025,2,26,工业设计,A868,青岛滨海学院,2,275324
2025,2,28,金属材料工程,A868,青岛滨海学院,51,338359
2025,2,34,物联网工程,A868,青岛滨海学院,13,304948
2025,2,36,土木工程,A868,青岛滨海学院,34,350628
2025,2,37,建筑环境与能源应用工程,A868,青岛滨海学院,51,348901
2025,2,38,给排水科学与工程,A868,青岛滨海学院,46,350282
2025,2,39,智能建造,A868,青岛滨海学院,29,347790
2025,2,41,食品营养与健康,A868,青岛滨海学院,4,275715
2025,2,43,预防医学,A868,青岛滨海学院,60,339561
2025,2,44,医学检验技术,A868,青岛滨海学院,14,293104
2025,2,45,医学影像技术,A868,青岛滨海学院,25,324660
2025,2,46,康复治疗学,A868,青岛滨海学院,8,290637
2025,2,47,智能医学工程,A868,青岛滨海学院,6,324817
2025,2,W1,工业设计(中外合作办学),A908,山东工艺美术学院,52,333759
2025,2,BN,飞行器制造工程,A997,昌吉学院,1,129209
2025,2,8B,生物技术(中外合作办学),B065,青岛大学,1,146824
2025,2,23,地质工程(智慧地质方向),B075,三峡大学,1,55916
2025,2,25,城乡规划(智慧城市与城市更新、乡村振兴方向),B075,三峡大学,1,70189
2025,2,YK,本科预科班（招收边防军人子女）,B242,太原学院,3,323170
2025,2,YK,本科预科班（招收边防军人子女）,B313,福建商学院,4,337631
2025,2,20,金融工程,B400,西安培华学院,2,282464
2025,2,29,医学检验技术,B400,西安培华学院,2,273806
2025,2,31,口腔医学技术,B400,西安培华学院,2,277462
2025,2,56,食品质量与安全,B418,北京城市学院,1,280254
2025,2,59,中药学,B418,北京城市学院,1,220438
2025,2,60,康复治疗学,B418,北京城市学院,1,269820
2025,2,62,人工智能(数字技术产业学院),B418,北京城市学院,1,254714
2025,2,63,计算机科学与技术(数字技术产业学院),B418,北京城市学院,5,275251
2025,2,65,物联网工程(数字技术产业学院),B418,北京城市学院,6,295451
2025,2,66,数据科学与大数据技术(数字技术产业学院),B418,北京城市学院,5,290903
2025,2,YK,本科预科班（招收边防军人子女）,B437,长春工程学院,1,176817
2025,2,16,生物工程,B446,黑龙江东方学院,6,310622
2025,2,19,智能建造,B446,黑龙江东方学院,14,343210
2025,2,1T,食品科学与工程,B460,南京晓庄学院,1,90069
2025,2,G1,计算机科学与技术(中外高水平大学学生交流计划),B548,广西财经学院,1,267102
2025,2,11,工程造价,B549,南宁学院,2,307278
2025,2,13,土木工程,B549,南宁学院,1,322423
2025,2,15,食品质量与安全,B549,南宁学院,2,295171
2025,2,20,物联网工程,B549,南宁学院,3,284552
2025,2,01,软件工程,B635,哈尔滨信息工程学院,20,333611
2025,2,31,护理学(中外合作办学),B810,海南医科大学,3,286138
2025,2,82,数据科学与大数据技术(中外合作办学),B837,桂林旅游学院,14,334849
2025,2,15,计算机科学与技术,C216,安徽新华学院,6,286291
2025,2,X5,电子信息科学与技术,C303,湖南涉外经济学院,1,327251
2025,2,X6,软件工程,C303,湖南涉外经济学院,2,333484
2025,2,X9,物联网工程,C303,湖南涉外经济学院,1,317472
2025,2,1V,电气工程及其自动化(智能控制),C308,海口经济学院,2,290718
2025,2,2A,计算机科学与技术,C308,海口经济学院,1,333629
2025,2,2B,金融工程,C308,海口经济学院,6,344240
2025,2,49,网络与新媒体(AI媒介应用),C308,海口经济学院,5,206705
2025,2,4A,人力资源管理,C308,海口经济学院,5,233915
2025,2,9C,英语(教育、翻译、商务方向),C308,海口经济学院,5,256199
2025,2,9V,计算机科学与技术(网络安全),C308,海口经济学院,1,334231
2025,2,A7,经济学类,C308,海口经济学院,4,251571
2025,2,BC,管理科学与工程类,C308,海口经济学院,10,361635
2025,2,BD,地理空间信息工程,C308,海口经济学院,10,357746
2025,2,BH,智能科学与技术,C308,海口经济学院,10,352801
2025,2,BJ,健康服务与管理,C308,海口经济学院,5,258678
