year,round,major_code,major_name,school_code,school_name,plan_count,min_rank
2025,3,02,口腔医学,A442,山东医学高等专科学校,2,200663
2025,3,03,护理,A442,山东医学高等专科学校,3,264172
2025,3,10,医学检验技术,A442,山东医学高等专科学校,1,205285
2025,3,39,护理,A442,山东医学高等专科学校,1,202747
2025,3,47,医学影像技术,A442,山东医学高等专科学校,1,229135
2025,3,30,药学,A825,齐鲁医药学院,1,269957
2025,3,61,护理,A868,青岛滨海学院,1,247600
2025,3,72,应用英语,A868,青岛滨海学院,18,653481
2025,3,73,应用韩语,A868,青岛滨海学院,6,646655
2025,3,74,应用日语,A868,青岛滨海学院,504,675925
2025,3,34,舞蹈教育(中外合作办学)(师范类),B824,桂林师范学院,2,368835
2025,3,35,音乐教育(中外合作办学)(师范类),B824,桂林师范学院,3,520884
2025,3,01,护理,B841,民办四川天一学院,19,634344
2025,3,02,药学,B841,民办四川天一学院,11,657802
2025,3,06,中药学,B841,民办四川天一学院,3,592973
2025,3,07,医学检验技术,B841,民办四川天一学院,14,662702
2025,3,08,医学影像技术,B841,民办四川天一学院,7,654384
2025,3,09,口腔医学技术,B841,民办四川天一学院,7,629473
2025,3,11,婴幼儿托育服务与管理,B841,民办四川天一学院,5,667400
2025,3,25,物联网应用技术,B841,民办四川天一学院,4,661690
2025,3,30,工商企业管理,B841,民办四川天一学院,8,671067
2025,3,40,动漫制作技术,B841,民办四川天一学院,2,615049
2025,3,43,康复治疗技术,B841,民办四川天一学院,2,640140
2025,3,4J,智慧健康养老服务与管理,B964,邢台医学院,1,201026
2025,3,4A,护理,C054,九州职业技术学院,8,636567
2025,3,02,建筑设计,C070,曲阜远东职业技术学院,8,584360
2025,3,03,建筑装饰工程技术,C070,曲阜远东职业技术学院,49,638573
2025,3,04,古建筑工程技术,C070,曲阜远东职业技术学院,46,661243
2025,3,11,食品智能加工技术,C070,曲阜远东职业技术学院,31,647175
2025,3,19,大数据技术,C070,曲阜远东职业技术学院,33,616755
2025,3,20,现代通信技术,C070,曲阜远东职业技术学院,9,597367
2025,3,22,集成电路技术,C070,曲阜远东职业技术学院,7,580299
2025,3,37,电子商务,C070,曲阜远东职业技术学院,6,587677
2025,3,38,网络营销与直播电商,C070,曲阜远东职业技术学院,5,586269
2025,3,39,旅游管理,C070,曲阜远东职业技术学院,25,638461
2025,3,40,酒店管理与数字化运营,C070,曲阜远东职业技术学院,66,672180
2025,3,41,餐饮智能管理,C070,曲阜远东职业技术学院,65,681029
2025,3,43,环境艺术设计,C070,曲阜远东职业技术学院,14,642361
2025,3,44,书画艺术,C070,曲阜远东职业技术学院,1,506754
2025,3,46,雕刻艺术设计,C070,曲阜远东职业技术学院,14,661759
2025,3,47,陶瓷设计与工艺,C070,曲阜远东职业技术学院,15,668172
2025,3,48,音乐表演,C070,曲阜远东职业技术学院,15,680055
2025,3,49,舞蹈表演,C070,曲阜远东职业技术学院,20,679115
2025,3,52,网络新闻与传播,C070,曲阜远东职业技术学院,23,666277
2025,3,54,融媒体技术与运营,C070,曲阜远东职业技术学院,33,643385
2025,3,55,网络直播与运营,C070,曲阜远东职业技术学院,31,645247
2025,3,58,社区管理与服务,C070,曲阜远东职业技术学院,29,645515
2025,3,C8,高分子合成技术,C332,烟台南山学院,94,587956
2025,3,D2,高分子材料智能制造技术,C332,烟台南山学院,6,529018
2025,3,D7,工程造价,C332,烟台南山学院,64,600199
2025,3,D9,商务数据分析与应用,C332,烟台南山学院,5,563690
2025,3,E4,现代家用纺织品设计,C332,烟台南山学院,36,606908
2025,3,E6,商务英语,C332,烟台南山学院,28,602605
2025,3,E8,智能建造技术,C332,烟台南山学院,25,599422
2025,3,E9,食品生物技术,C332,烟台南山学院,92,600392
2025,3,F4,大数据技术,C332,烟台南山学院,73,605053
2025,3,F9,软件技术,C332,烟台南山学院,24,576328
2025,3,G1,婴幼儿托育服务与管理,C332,烟台南山学院,67,627192
2025,3,0C,集成电路技术,C336,贵州电子信息职业技术学院,1,287776
2025,3,0D,电子商务,C336,贵州电子信息职业技术学院,4,332935
2025,3,0E,现代物流管理,C336,贵州电子信息职业技术学院,1,290416
2025,3,50,建筑工程技术,C560,云南经济管理学院,4,670456
2025,3,52,高速铁路客运服务,C560,云南经济管理学院,1,635543
2025,3,58,计算机应用技术,C560,云南经济管理学院,4,631263
2025,3,63,小学教育,C560,云南经济管理学院,2,632656
2025,3,65,护理,C560,云南经济管理学院,3,672931
2025,3,01,护理,C564,北京北大方正软件职业技术学院,8,657879
2025,3,04,软件技术,C564,北京北大方正软件职业技术学院,1,505655
2025,3,43,助产,C662,张家界学院,3,679148
2025,3,46,商务英语,C662,张家界学院,1,559684
2025,3,56,旅游管理,C713,西安外事学院,1,342475
2025,3,08,现代物流管理,C717,三亚城市职业学院,3,575511
2025,3,09,智慧健康养老服务与管理,C717,三亚城市职业学院,2,655789
2025,3,10,人力资源管理,C717,三亚城市职业学院,3,632659
2025,3,17,婴幼儿托育服务与管理,C717,三亚城市职业学院,8,676315
2025,3,68,大数据与会计(中外合作办学),C717,三亚城市职业学院,8,680610
2025,3,06,学前教育(师范类),C727,黑龙江农垦职业学院,3,327605
2025,3,08,婴幼儿托育服务与管理,C727,黑龙江农垦职业学院,6,412920
2025,3,0M,智慧旅游技术应用,C754,重庆海联职业技术学院,1,604514
2025,3,0P,工程造价,C754,重庆海联职业技术学院,1,574172
2025,3,0T,社会体育,C754,重庆海联职业技术学院,1,580806
2025,3,0U,药品经营与管理,C754,重庆海联职业技术学院,1,634346
2025,3,80,婴幼儿托育服务与管理,C755,重庆信息技术职业学院,1,578245
2025,3,22,护理,C783,石家庄城市经济职业学院,6,621412
2025,3,75,助产,C795,南昌理工学院,6,670114
2025,3,A1,汽车智能技术,C795,南昌理工学院,2,407613
2025,3,59,护理,C832,兰州外语职业学院,1,634214
2025,3,63,智能机器人技术,C832,兰州外语职业学院,2,613841
2025,3,66,口腔医学技术,C832,兰州外语职业学院,11,671974
2025,3,67,药学,C832,兰州外语职业学院,4,679681
2025,3,80,人工智能技术应用,C832,兰州外语职业学院,2,632450
2025,3,28,大数据技术,C842,德州科技职业学院,33,585391
2025,3,29,云计算技术应用,C842,德州科技职业学院,16,590602
2025,3,30,信息安全技术应用,C842,德州科技职业学院,17,594921
2025,3,01,大数据与会计,C850,贵州城市职业学院,6,667427
2025,3,08,工程造价,C850,贵州城市职业学院,3,657484
2025,3,11,无人机测绘技术,C850,贵州城市职业学院,6,677206
2025,3,17,汽车制造与试验技术,C850,贵州城市职业学院,8,634327
2025,3,23,护理,C850,贵州城市职业学院,12,680206
2025,3,25,康复治疗技术,C850,贵州城市职业学院,10,675773
2025,3,32,歌舞表演(舞蹈表演方向),C850,贵州城市职业学院,29,619893
2025,3,26,产品艺术设计,C927,泉州华光职业学院,2,673147
2025,3,13,软件技术,C945,山东圣翰财贸职业学院,27,600176
2025,3,35,财税大数据应用,C945,山东圣翰财贸职业学院,34,659968
2025,3,42,大数据技术,C945,山东圣翰财贸职业学院,31,629590
2025,3,43,计算机网络技术,C945,山东圣翰财贸职业学院,3,560460
2025,3,44,计算机应用技术,C945,山东圣翰财贸职业学院,1,273164
2025,3,35,软件技术,C961,广东亚视演艺职业学院,1,636676
2025,3,39,信息安全技术应用,C961,广东亚视演艺职业学院,1,643573
2025,3,41,物联网应用技术,C961,广东亚视演艺职业学院,1,679518
2025,3,45,学前教育,C961,广东亚视演艺职业学院,1,678175
2025,3,57,药学,C961,广东亚视演艺职业学院,1,628300
2025,3,35,护理,C963,四川托普信息技术职业学院,3,620188
2025,3,01,护理,C964,四川国际标榜职业学院,3,679772
2025,3,20,软件技术(互联网游戏动漫开发),C964,四川国际标榜职业学院,1,534567
2025,3,21,影视多媒体技术(媒体创意与策划),C964,四川国际标榜职业学院,3,678295
2025,3,43,中文,C964,四川国际标榜职业学院,5,677247
2025,3,YH,人工智能技术应用,C964,四川国际标榜职业学院,3,680409
2025,3,A3,市场营销,D006,山东英才学院,18,661192
2025,3,A4,现代物流管理,D006,山东英才学院,23,670112
2025,3,B2,工程造价,D006,山东英才学院,20,678809
2025,3,B3,建设工程监理,D006,山东英才学院,32,680096
2025,3,B4,建筑工程技术,D006,山东英才学院,24,680872
2025,3,B6,工商企业管理,D006,山东英才学院,1,365237
2025,3,C5,大数据技术,D006,山东英才学院,10,622336
2025,3,D0,商务英语,D006,山东英才学院,24,680272
2025,3,D7,旅游管理,D006,山东英才学院,14,678398
2025,3,E2,早期教育,D006,山东英才学院,35,679620
2025,3,Q2,汽车制造与试验技术,D007,东营科技职业学院,1,256052
2025,3,2W,建筑消防技术,D015,青岛恒星科技学院,21,679560
2025,3,2X,建筑工程技术,D015,青岛恒星科技学院,51,680476
2025,3,2Y,工程造价,D015,青岛恒星科技学院,41,680966
2025,3,36,关务与外贸服务,D015,青岛恒星科技学院,29,664721
2025,3,38,市场营销,D015,青岛恒星科技学院,8,678220
2025,3,39,连锁经营与管理,D015,青岛恒星科技学院,25,681095
2025,3,3A,金融服务与管理,D015,青岛恒星科技学院,19,676208
2025,3,3D,旅游管理,D015,青岛恒星科技学院,33,679282
2025,3,3F,应用日语,D015,青岛恒星科技学院,8,634022
2025,3,3G,应用韩语,D015,青岛恒星科技学院,33,670376
2025,3,3J,早期教育,D015,青岛恒星科技学院,19,680719
2025,3,3K,婴幼儿托育服务与管理,D015,青岛恒星科技学院,20,678789
2025,3,0L,人工智能技术应用,D041,长沙南方职业学院,2,578574
2025,3,0M,动漫制作技术,D041,长沙南方职业学院,2,634152
2025,3,01,体育教育,D042,潇湘职业学院,1,495960
2025,3,03,体育保健与康复,D042,潇湘职业学院,1,599845
2025,3,06,智慧健康养老服务与管理,D042,潇湘职业学院,2,675011
2025,3,13,电子商务,D042,潇湘职业学院,2,677369
2025,3,14,汽车检测与维修技术,D042,潇湘职业学院,1,600243
2025,3,22,人工智能技术应用,D042,潇湘职业学院,1,664219
2025,3,13,建筑工程技术,D113,江海职业技术学院,1,633517
2025,3,62,建设工程管理(BIM方向),D121,西安思源学院,2,654046
