year,round,major_code,major_name,school_code,school_name,plan_count,min_rank
2022,2,1A,工科试验班(绿色化工与生物医药),A010,北京化工大学,1,13801
2022,2,14,地理科学(师范类),A099,唐山师范学院,1,91875
2022,2,14,临床药学,A114,山西医科大学,1,38983
2022,2,59,护理学,A114,山西医科大学,1,107759
2022,2,84,化学(师范类),A136,内蒙古民族大学,1,90893
2022,2,X2,国际经济与贸易,A201,北华大学,1,60245
2022,2,G1,金属材料工程,A216,燕山大学,2,182325
2022,2,1A,临床医学,A315,南京中医药大学,1,18047
2022,2,22,人文地理与城乡规划,A399,泉州师范学院,1,141854
2022,2,54,心理学(师范类),A402,闽南师范大学,1,101193
2022,2,2Z,环境工程(中外合作办学),A427,济南大学,1,109831
2022,2,1E,土木工程,A430,山东建筑大学,1,91645
2022,2,09,护理学,A438,潍坊医学院,1,126848
2022,2,0K,临床医学,A438,潍坊医学院,1,41939
2022,2,02,护理学,A440,滨州医学院,2,131472
2022,2,17,生物制药,A440,滨州医学院,1,117043
2022,2,1G,预防医学,A440,滨州医学院,1,52039
2022,2,0L,护理学,A441,山东中医药大学,1,67853
2022,2,1M,生物医学工程,A441,山东中医药大学,1,95283
2022,2,02,药学(地方专项计划),A441,山东中医药大学,1,111277
2022,2,04,信息管理与信息系统,A443,济宁医学院,1,96648
2022,2,0K,护理学,A443,济宁医学院,2,140082
2022,2,08,金融学类,A485,郑州航空工业管理学院,3,126030
2022,2,14,安全工程,A485,郑州航空工业管理学院,4,146733
2022,2,33,飞行器质量与可靠性,A485,郑州航空工业管理学院,2,114096
2022,2,0G,交通运输(空中交通管制、飞行签派、航行情报),A624,中国民用航空飞行学院,1,105232
2022,2,41,动物科学(卓越农林人才计划),A749,宁夏大学,1,25686
2022,2,07,园林,A757,塔里木大学,1,133820
2022,2,27,生物工程,B653,南阳理工学院,1,96668
2022,2,0H,数字媒体技术,B800,汉口学院,1,156711
2022,2,4D,市场营销(创意产业管理),C308,海口经济学院,5,189737
2022,2,4F,会展经济与管理(数字会展),C308,海口经济学院,5,197758
2022,2,13,护理学,D899,北京中医药大学东方学院,1,80324
2022,2,0Y,数字媒体技术,E039,四川大学锦江学院,1,142674
2022,2,49,数据科学与大数据技术,E043,四川文化艺术学院,3,188900
2022,2,50,历史建筑保护工程,E043,四川文化艺术学院,2,156657
2022,2,0C,数学与应用数学(中外合作办学),F409,深圳北理莫斯科大学,2,55373
2022,2,X1,临床医学(非西藏生源定向西藏就业),Y001,山东大学,2,30719
2022,2,X3,管理科学与工程类(非西藏生源定向西藏就业),Y001,山东大学,3,19624
2022,2,15,空中乘务,A059,中国民航大学,117,548122
2022,2,16,民航空中安全保卫,A059,中国民航大学,86,554298
2022,2,1S,机械制造及自动化,A081,华北理工大学,4,233590
2022,2,1T,电气自动化技术,A081,华北理工大学,4,249172
2022,2,1U,计算机应用技术,A081,华北理工大学,6,239659
2022,2,1V,建筑工程技术,A081,华北理工大学,7,257475
2022,2,1W,建设工程管理,A081,华北理工大学,3,258727
2022,2,2D,工商企业管理,A081,华北理工大学,6,221771
2022,2,A0,电子商务,A169,鞍山师范学院,2,247046
2022,2,A1,市场营销,A169,鞍山师范学院,2,253813
2022,2,A2,大数据与会计,A169,鞍山师范学院,2,247771
2022,2,A5,应用英语,A169,鞍山师范学院,2,236947
2022,2,A6,应用韩语,A169,鞍山师范学院,2,258175
2022,2,01,建筑装饰工程技术,A171,朝阳师范高等专科学校,3,310382
2022,2,03,机电一体化技术,A171,朝阳师范高等专科学校,3,289140
2022,2,04,电气自动化技术,A171,朝阳师范高等专科学校,3,281034
2022,2,05,汽车制造与试验技术,A171,朝阳师范高等专科学校,2,289230
2022,2,06,新能源汽车技术,A171,朝阳师范高等专科学校,1,292535
2022,2,07,化工生物技术,A171,朝阳师范高等专科学校,1,271693
2022,2,08,食品智能加工技术,A171,朝阳师范高等专科学校,1,292445
2022,2,09,食品检验检测技术,A171,朝阳师范高等专科学校,1,270959
2022,2,10,汽车技术服务与营销,A171,朝阳师范高等专科学校,2,297331
2022,2,12,应用电子技术,A171,朝阳师范高等专科学校,2,286373
2022,2,13,计算机应用技术,A171,朝阳师范高等专科学校,3,287938
2022,2,14,数字媒体技术,A171,朝阳师范高等专科学校,2,287972
2022,2,15,大数据技术,A171,朝阳师范高等专科学校,2,289279
2022,2,16,移动应用开发,A171,朝阳师范高等专科学校,3,313194
2022,2,17,动漫制作技术,A171,朝阳师范高等专科学校,3,277005
2022,2,18,大数据与会计,A171,朝阳师范高等专科学校,4,290403
2022,2,19,市场营销,A171,朝阳师范高等专科学校,2,290869
2022,2,21,旅游管理,A171,朝阳师范高等专科学校,2,265170
2022,2,23,广告艺术设计,A171,朝阳师范高等专科学校,3,294601
2022,2,33,应用英语(商务翻译),A171,朝阳师范高等专科学校,3,278438
2022,2,34,应用韩语,A171,朝阳师范高等专科学校,2,316182
2022,2,35,现代文秘,A171,朝阳师范高等专科学校,2,295238
2022,2,09,小学英语教育(师范类),A180,锦州师范高等专科学校,6,285084
2022,2,0M,学前教育(师范类),A180,锦州师范高等专科学校,8,327829
2022,2,0V,小学教育(综合理科教育(师范类)),A180,锦州师范高等专科学校,8,311443
2022,2,0W,小学教育(综合文科教育(师范类)),A180,锦州师范高等专科学校,8,296605
2022,2,06,小学数学教育(师范类),A182,铁岭师范高等专科学校,5,283222
2022,2,07,小学科学教育(师范类),A182,铁岭师范高等专科学校,5,294780
2022,2,17,大数据与会计(智能财务),A182,铁岭师范高等专科学校,4,316867
2022,2,18,小学语文教育(师范类),A182,铁岭师范高等专科学校,7,285677
2022,2,20,艺术教育(师范类),A182,铁岭师范高等专科学校,14,392208
2022,2,21,小学英语教育(师范类),A182,铁岭师范高等专科学校,10,297987
2022,2,34,学前教育(师范类),A182,铁岭师范高等专科学校,17,351202
