year,round,major_code,major_name,school_code,school_name,plan_count,min_rank
2024,3,02,口腔医学,A442,山东医学高等专科学校,2,230666
2024,3,03,护理,A442,山东医学高等专科学校,1,236386
2024,3,11,医学影像技术,A442,山东医学高等专科学校,2,248178
2024,3,44,中药学,A442,山东医学高等专科学校,1,240828
2024,3,35,口腔医学(中外合作办学),A442,山东医学高等专科学校,1,253770
2024,3,02,口腔医学,A444,菏泽医学专科学校,1,221367
2024,3,17,药学(高职3+2贯通培养，衔接济宁医学院药学专业),A444,菏泽医学专科学校,1,209237
2024,3,29,智能医疗装备技术,A825,齐鲁医药学院,4,313013
2024,3,30,临床医学,A825,齐鲁医药学院,2,303703
2024,3,31,口腔医学,A825,齐鲁医药学院,1,267384
2024,3,22,民航空中安全保卫,A851,上海东海职业技术学院,2,646621
2024,3,66,应用韩语,A868,青岛滨海学院,636,661273
2024,3,67,应用日语,A868,青岛滨海学院,952,663908
2024,3,04,药学,B663,黔南民族医学高等专科学校,1,273633
2024,3,0Z,空中乘务,B800,汉口学院,1,275851
2024,3,07,口腔医学,B823,长春医学高等专科学校,1,240592
2024,3,42,空中乘务,B825,桂林航天工业学院,7,357217
2024,3,0C,民航空中安全保卫,C040,广州民航职业技术学院,1,617735
2024,3,16,旅游管理(乘务服务方向),C222,贵州交通职业大学,2,261146
2024,3,20,应用化工技术,C324,青岛职业技术学院,1,228344
2024,3,37,劳动与社会保障,C329,山东劳动职业技术学院,1,250257
2024,3,43,生物制药技术,C396,烟台职业学院,1,242932
2024,3,08,现代文秘(空中服务与礼仪),C733,北京科技经营管理学院,1,350672
2024,3,68,空中乘务,C795,南昌理工学院,2,475843
2024,3,42,城市轨道交通通信信号技术,C940,江西交通职业技术学院,1,253835
2024,3,01,酒店管理与数字化运营,D011,青岛酒店管理职业技术学院,1,254062
2024,3,2S,航空物流管理,D256,湖北师范大学文理学院,1,202556
2024,3,2T,空中乘务,D256,湖北师范大学文理学院,2,415251
2024,3,30,临床医学,D322,山东现代学院,85,558498
2024,3,34,中药学,D322,山东现代学院,228,600587
2024,3,35,护理,D322,山东现代学院,199,622178
2024,3,36,助产,D322,山东现代学院,95,628731
2024,3,39,工商企业管理,D322,山东现代学院,24,571024
2024,3,40,计算机应用技术,D322,山东现代学院,31,572778
2024,3,41,计算机网络技术,D322,山东现代学院,61,607146
2024,3,42,大数据与会计,D322,山东现代学院,14,480566
2024,3,45,工程造价,D322,山东现代学院,79,599448
2024,3,46,建筑工程技术,D322,山东现代学院,48,600793
2024,3,50,建筑工程技术,D324,山东协和学院,5,550995
2024,3,51,工程造价,D324,山东协和学院,32,590903
2024,3,52,建设工程管理,D324,山东协和学院,36,572672
2024,3,57,物联网应用技术,D324,山东协和学院,114,579020
2024,3,64,口腔医学,D324,山东协和学院,1,180116
2024,3,68,医学检验技术,D324,山东协和学院,1,258083
2024,3,3C,金融科技应用,D383,山东财经大学燕山学院,90,601155
2024,3,3E,国际经济与贸易,D383,山东财经大学燕山学院,9,513460
2024,3,3F,跨境电子商务,D383,山东财经大学燕山学院,56,611924
2024,3,3G,导游,D383,山东财经大学燕山学院,9,564986
2024,3,1A,油气储运技术,D387,山东外国语职业技术大学,40,632479
2024,3,1B,建筑工程技术,D387,山东外国语职业技术大学,27,630610
2024,3,1C,工程造价,D387,山东外国语职业技术大学,8,605732
2024,3,1F,无人机应用技术,D387,山东外国语职业技术大学,32,632854
